ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,LoyalClass,LoyalSpend,LoyalTime,TargetBuy
4315316,6.0,,F,F,South East,London,Tin,0.009999999999999998,,0
4402413,5.0,,B,,Midlands,Midlands,Gold,10954.36,12.0,0
4451651,,,B,F,Midlands,East,Gold,6545.299999999999,1.0,0
4518772,12.0,,E,,South East,S & S East,Gold,9000.0,3.0,0
4610253,6.0,53.0,,U,Midlands,Wales & West,Silver,500.0,8.0,0
4715519,13.0,,E,,Midlands,Wales & West,Gold,6000.0,11.0,0
4735676,6.0,36.0,,F,Midlands,Ulster,Tin,0.009999999999999998,9.0,1
4739590,,46.0,C,,South East,London,Gold,6053.349999999999,5.0,0
4817710,,62.0,C,,South East,S & S East,Gold,6000.0,13.0,0
4846591,14.0,65.0,,F,Midlands,Ulster,Silver,5000.0,1.0,0
4893107,11.0,50.0,,F,Midlands,Ulster,Silver,500.0,11.0,0
5229405,7.0,46.0,,F,South East,S & S East,Silver,2500.0,3.0,0
5247799,10.0,51.0,F,F,,,Tin,0.009999999999999998,8.0,1
5431573,10.0,60.0,,M,Midlands,Ulster,Silver,500.0,8.0,0
5450756,7.0,59.0,,F,Midlands,Ulster,Gold,6000.0,5.0,0
5585198,14.0,41.0,,F,Scottish,N Scot,Silver,50.0,9.0,1
5794013,3.0,,A,,South East,London,Silver,2000.0,5.0,0
5809657,4.0,57.0,C,M,,,Silver,3000.0,8.0,0
5814901,13.0,60.0,B,U,,,Silver,50.0,11.0,0
5833175,,,C,U,South East,London,Gold,6000.0,5.0,0
5920078,,49.0,D,,South East,London,Tin,0.009999999999999998,9.0,0
5967309,7.0,50.0,,F,South East,S & S East,Tin,0.009999999999999998,8.0,0
6008089,9.0,72.0,,U,Midlands,Ulster,Gold,7000.0,9.0,0
6018815,10.0,43.0,F,M,,,Silver,1000.0,4.0,1
6029337,7.0,,F,,Midlands,Midlands,Silver,2000.0,4.0,0
6183301,,45.0,B,,Midlands,Wales & West,Silver,100.0,9.0,0
6199062,4.0,50.0,F,,North,Yorkshire,Gold,6000.0,,0
6206530,9.0,50.0,E,F,,,Gold,6000.0,1.0,0
6448119,9.0,50.0,E,F,,,Silver,2000.0,5.0,0
6508375,12.0,40.0,,F,South East,London,Tin,0.009999999999999998,9.0,0
6514545,4.0,33.0,,F,South East,London,Silver,420.0,6.0,1
6530656,,,F,F,North,Yorkshire,Tin,0.009999999999999998,5.0,1
6539742,14.0,63.0,,F,North,N West,Tin,0.009999999999999998,8.0,1
6541623,6.0,29.0,B,M,,,Gold,6000.0,2.0,0
6566138,7.0,40.0,,F,Midlands,Ulster,Tin,0.009999999999999998,5.0,1
6567886,,45.0,C,,North,Yorkshire,Tin,0.009999999999999998,8.0,0
6569153,6.0,51.0,,U,South East,S & S East,Tin,0.009999999999999998,5.0,0
6622860,8.0,31.0,,F,North,N West,Tin,0.009999999999999998,5.0,1
6627773,7.0,36.0,,F,South East,London,Tin,0.009999999999999998,10.0,0
6661637,11.0,63.0,,F,Midlands,Ulster,Gold,6000.0,1.0,1
6666191,10.0,,C,,South East,London,Gold,11450.0,8.0,0
6678882,5.0,41.0,,F,North,N West,Silver,2680.0,4.0,0
6682057,11.0,63.0,C,F,,,Gold,6000.0,2.0,1
6683290,13.0,48.0,B,F,,,Gold,6000.0,2.0,0
6749720,6.0,,F,,Scottish,C Scotland,Gold,6000.0,1.0,0
6781594,7.0,74.0,C,F,,,Gold,6000.0,1.0,0
6814190,,45.0,F,M,Midlands,East,Tin,0.009999999999999998,,0
6823688,8.0,61.0,,M,Midlands,Ulster,Silver,1000.0,1.0,0
6839010,8.0,,D,,Midlands,Wales & West,Silver,5000.0,4.0,0
6896480,7.0,77.0,D,U,,,Silver,2000.0,7.0,0
6920853,7.0,60.0,D,F,,,Gold,10884.25,8.0,0
6961347,7.0,43.0,F,M,,,Tin,0.009999999999999998,5.0,1
6966195,5.0,,B,,South East,S & S East,Silver,3000.0,16.0,0
6981372,12.0,42.0,C,F,,,Silver,122.24,2.0,1
7017030,15.0,59.0,C,F,,,Gold,6000.0,1.0,1
7025106,3.0,68.0,,M,South East,S & S East,Silver,4000.01,5.0,0
7048262,7.0,36.0,D,F,,,Silver,2500.0,3.0,0
7079516,,50.0,D,F,South East,London,Tin,0.009999999999999998,,0
7092040,7.0,42.0,,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
7116896,7.0,40.0,,U,Midlands,Wales & West,Gold,15000.0,5.0,0
7117663,6.0,52.0,C,M,,,Silver,125.0,1.0,0
7127170,6.0,64.0,,M,Scottish,N Scot,Gold,6000.0,17.0,0
7168314,12.0,53.0,D,M,,,Tin,0.009999999999999998,8.0,0
7178158,,40.0,B,,Midlands,East,Gold,6000.0,1.0,1
7184220,9.0,50.0,,F,Midlands,Ulster,Gold,6000.0,10.0,0
7197284,8.0,30.0,,F,South East,London,Tin,0.009999999999999998,9.0,0
7216890,6.0,32.0,D,F,,,Silver,500.0,9.0,1
7228546,12.0,,C,,Midlands,Wales & West,Silver,0.029999999999999995,9.0,0
7248180,6.0,49.0,,F,South East,London,Tin,0.009999999999999998,5.0,0
7280017,8.0,53.0,,F,Midlands,Ulster,Tin,0.009999999999999998,5.0,0
7301499,6.0,72.0,C,M,,,Gold,6000.0,2.0,1
7337485,8.0,37.0,,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
7407726,7.0,56.0,C,,Midlands,East,Tin,0.009999999999999998,,0
7433905,7.0,65.0,,F,Midlands,Ulster,Gold,6000.0,6.0,0
7520581,8.0,28.0,,F,Midlands,Midlands,Silver,600.0,1.0,0
7747969,6.0,64.0,,U,Midlands,East,Silver,1000.0,8.0,0
7863721,13.0,46.0,D,F,,,Tin,0.009999999999999998,8.0,0
7913087,8.0,44.0,D,M,,,Tin,0.009999999999999998,4.0,0
7916787,7.0,45.0,F,U,,,Tin,0.009999999999999998,7.0,0
8080968,6.0,37.0,C,U,,,Silver,2000.0,4.0,0
8083800,7.0,50.0,,F,Midlands,Wales & West,Tin,0.009999999999999998,4.0,0
8094608,9.0,48.0,,M,North,N West,Silver,100.0,14.0,0
8217602,6.0,31.0,,F,Scottish,N Scot,Tin,0.009999999999999998,5.0,0
8266751,4.0,52.0,,F,Midlands,Ulster,Tin,0.009999999999999998,5.0,0
8280290,6.0,55.0,,F,North,N East,Silver,4805.42,11.0,0
8315248,,,C,F,South East,S & S East,Silver,3000.0,8.0,1
8326061,8.0,47.0,,F,South East,London,Silver,1000.0,16.0,0
8371881,7.0,63.0,,F,North,Yorkshire,Tin,0.009999999999999998,4.0,0
8383049,6.0,57.0,B,F,,,Silver,1500.0,5.0,0
8424454,2.0,67.0,D,F,,,Gold,6000.0,2.0,0
8520216,10.0,50.0,F,,Midlands,Midlands,Tin,0.009999999999999998,,1
8521166,10.0,36.0,C,F,,,Gold,8000.0,12.0,0
8556555,,,D,F,North,N West,Gold,12000.0,2.0,1
8576254,,32.0,F,,North,N West,Tin,0.009999999999999998,5.0,0
8577145,5.0,29.0,,F,Midlands,Ulster,Silver,50.0,2.0,1
8579865,,,C,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
8605300,8.0,47.0,,F,Midlands,Ulster,Silver,2500.0,1.0,0
8610207,8.0,40.0,,F,South East,London,Tin,0.009999999999999998,5.0,0
8615357,16.0,33.0,A,F,,,Gold,9000.0,3.0,1
8646597,10.0,,C,,South East,London,Silver,500.0,9.0,0
8658242,7.0,49.0,,F,Midlands,Ulster,Gold,6000.0,26.0,0
8674000,4.0,49.0,,F,Midlands,Midlands,Tin,0.009999999999999998,4.0,0
8740526,,69.0,C,,Midlands,Midlands,Gold,9000.0,8.0,0
8829985,10.0,65.0,,F,Midlands,Ulster,Gold,6000.0,2.0,0
8848734,2.0,66.0,,F,South East,S & S East,Silver,1000.0,8.0,0
8936919,12.0,72.0,,F,South East,London,Gold,6000.0,5.0,0
9072381,7.0,,D,,Midlands,Midlands,Tin,0.009999999999999998,7.0,0
9137556,,51.0,C,,Midlands,Midlands,Silver,4000.0,1.0,0
9159479,,29.0,D,,North,N West,Gold,5999.999999999999,2.0,0
9231579,6.0,65.0,,F,North,N West,Tin,0.009999999999999998,5.0,0
9373322,9.0,33.0,,F,Midlands,Ulster,Gold,6315.0,4.0,0
9407774,,50.0,F,,South East,London,Silver,3000.01,8.0,0
9505601,7.0,53.0,F,M,,,Gold,7300.0,8.0,0
9515615,6.0,40.0,F,M,,,Tin,0.009999999999999998,8.0,0
9530274,5.0,40.0,D,M,,,Tin,0.009999999999999998,9.0,0
9549978,,67.0,B,,Midlands,East,Tin,0.009999999999999998,9.0,0
9550682,6.0,,D,,Midlands,Midlands,Tin,0.009999999999999998,4.0,0
9562273,5.0,78.0,,F,Scottish,N Scot,Silver,4000.0,2.0,0
9571213,14.0,79.0,D,M,,,Silver,3000.01,5.0,0
9587519,6.0,,C,,North,N West,Gold,6000.0,2.0,0
9627812,,,F,F,North,N West,Silver,3000.0,2.0,1
9631445,23.0,33.0,D,F,,,Gold,6000.0,1.0,1
9641688,6.0,49.0,E,M,,,Tin,0.009999999999999998,5.0,0
9646655,3.0,45.0,F,F,,,Tin,0.009999999999999998,5.0,0
9690972,6.0,50.0,,M,North,N West,Tin,0.009999999999999998,5.0,0
9717153,9.0,72.0,,F,Midlands,Ulster,Silver,3200.0,18.0,0
9722661,20.0,52.0,C,F,,,Silver,2000.0,1.0,1
9731547,7.0,,A,,Midlands,Midlands,Tin,0.009999999999999998,9.0,1
9759441,,,C,F,Midlands,Wales & West,Gold,11700.0,8.0,1
9774874,9.0,33.0,,U,Midlands,Midlands,Silver,1000.0,4.0,0
9782672,16.0,,D,,North,N West,Tin,0.009999999999999998,5.0,1
9810870,11.0,49.0,,M,Scottish,N Scot,Tin,0.009999999999999998,7.0,0
9817913,,,E,M,South East,London,Gold,6000.0,16.0,0
9836136,7.0,53.0,F,,North,Yorkshire,Gold,6052.66,,0
9867929,4.0,59.0,,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,0
9872558,6.0,46.0,,F,Midlands,Ulster,Tin,0.009999999999999998,5.0,0
9918477,8.0,45.0,,U,South East,S & S East,Tin,0.009999999999999998,4.0,0
9921648,,53.0,A,,South East,London,Tin,0.009999999999999998,9.0,0
9924957,11.0,,C,,North,N West,Platinum,20229.85,3.0,0
9942890,4.0,44.0,,F,Midlands,Ulster,Silver,70.0,2.0,0
9954805,7.0,79.0,C,U,,,Gold,6000.0,2.0,0
9955550,5.0,50.0,,F,South East,London,Gold,9146.05,8.0,1
9957685,5.0,50.0,C,M,,,Tin,0.009999999999999998,4.0,0
9957774,9.0,72.0,E,F,,,Gold,12000.0,11.0,0
9975306,9.0,29.0,,F,Midlands,Ulster,Gold,6000.0,2.0,0
9981829,11.0,73.0,,F,North,N West,Silver,4424.0,7.0,0
10034668,15.0,35.0,D,F,,,Tin,0.009999999999999998,7.0,1
10038132,6.0,,F,,North,N East,Tin,0.009999999999999998,9.0,0
10046542,7.0,,C,,Midlands,Midlands,Silver,1500.0,13.0,0
10058273,4.0,42.0,F,F,,,Tin,0.009999999999999998,7.0,1
10069739,16.0,38.0,,F,Midlands,Ulster,Silver,2700.0,5.0,1
10073051,8.0,57.0,,M,South East,London,Gold,12053.349999999999,7.0,0
10079696,,57.0,D,,North,Yorkshire,Gold,6000.0,6.0,1
10080597,6.0,55.0,,F,Midlands,Ulster,Silver,3000.0,6.0,1
10086714,7.0,43.0,,F,Midlands,Ulster,Silver,5000.0,1.0,1
10103104,,23.0,D,,South East,S & S East,Silver,420.0,1.0,1
10125043,5.0,40.0,,F,South East,S & S East,Tin,0.009999999999999998,7.0,0
10128344,13.0,58.0,,M,South East,London,Gold,12053.349999999999,7.0,0
10130527,14.0,32.0,,U,Midlands,Wales & West,Silver,1000.0,9.0,0
10139168,9.0,46.0,D,F,,,Tin,0.009999999999999998,4.0,0
10148817,4.0,66.0,,M,Midlands,Ulster,Gold,9000.0,3.0,0
10167803,7.0,73.0,C,F,,,Platinum,25257.46,9.0,0
10194819,10.0,,F,,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
10196617,14.0,56.0,C,M,,,Silver,3000.0,5.0,0
10202072,13.0,,C,,Midlands,East,Silver,3000.0,3.0,0
10209182,5.0,76.0,,M,North,N West,Gold,12000.0,2.0,0
10211268,,,C,F,Midlands,Midlands,Silver,3000.0,9.0,0
10212655,,,B,F,South East,London,Tin,0.009999999999999998,6.0,0
10213791,7.0,59.0,,F,Midlands,Midlands,Gold,5400.0,9.0,0
10231358,16.0,63.0,C,M,,,Gold,6000.0,1.0,0
10242414,8.0,64.0,C,F,,,Gold,6000.0,1.0,0
10246290,6.0,54.0,A,U,,,Gold,6000.0,2.0,0
10292691,11.0,,B,,Midlands,East,Gold,6000.0,5.0,0
10296506,12.0,36.0,,M,Midlands,Midlands,Gold,6000.01,11.0,1
10310754,,42.0,D,,South East,S & S East,Silver,820.0,8.0,0
10482547,4.0,51.0,,F,North,Yorkshire,Silver,3500.01,5.0,0
10564993,9.0,51.0,,U,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
10610243,,31.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,,1
10625739,8.0,35.0,,F,Midlands,Ulster,Gold,7000.0,4.0,1
10649506,7.0,48.0,,F,Scottish,N Scot,Silver,600.0,1.0,0
10806237,13.0,50.0,E,M,,,Tin,0.009999999999999998,5.0,1
10891056,,,B,M,Scottish,N Scot,Silver,4800.0,3.0,0
10897348,10.0,,A,,South East,S & S East,Silver,756.6099999999999,16.0,0
10900403,10.0,54.0,,U,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
10989234,,56.0,B,,Midlands,Wales & West,Silver,3000.01,8.0,0
11167122,14.0,46.0,,F,South East,London,Gold,6000.0,3.0,1
11189959,,52.0,E,,South East,London,Silver,3000.0,15.0,0
11242396,3.0,,C,,Midlands,Midlands,Tin,0.009999999999999998,8.0,0
11275847,15.0,61.0,,F,South West,S West,Silver,5000.0,6.0,0
11333901,7.0,72.0,,F,Midlands,Ulster,Silver,3000.0,3.0,0
11336587,8.0,55.0,,M,Midlands,Ulster,Silver,3000.0,3.0,0
11363231,10.0,42.0,,F,Midlands,Wales & West,Tin,0.009999999999999998,8.0,1
11363843,11.0,53.0,,M,Midlands,Wales & West,Tin,0.009999999999999998,9.0,0
11437995,8.0,71.0,C,F,,,Gold,6000.0,1.0,0
11462442,8.0,65.0,E,F,,,Silver,5000.0,5.0,0
11528354,15.0,,F,M,Midlands,Midlands,Tin,0.009999999999999998,,0
11534389,6.0,49.0,,U,Midlands,Ulster,Tin,0.009999999999999998,8.0,0
11561408,6.0,57.0,,M,Midlands,East,Silver,3000.0,13.0,0
11573597,11.0,65.0,,F,Midlands,Ulster,Silver,2000.0,1.0,0
11584025,,54.0,C,,Midlands,East,Silver,3000.0,3.0,0
11591625,10.0,44.0,,F,South East,London,Silver,3000.0,4.0,0
11627484,9.0,,E,F,South West,S West,Gold,6105.32,,0
11639342,,,C,F,Midlands,Wales & West,Silver,100.0,1.0,1
11646063,4.0,,F,,South East,London,Tin,0.009999999999999998,8.0,0
11653140,5.0,45.0,,F,Midlands,Ulster,Silver,2000.0,4.0,0
11661348,4.0,56.0,,F,North,N West,Gold,6000.0,4.0,0
11677988,7.0,,A,,South East,London,Silver,600.0,4.0,0
11705442,7.0,64.0,C,F,,,Silver,1000.0,7.0,0
11726490,9.0,78.0,,U,Midlands,Ulster,Gold,10000.0,15.0,0
11769734,4.0,65.0,B,F,,,Tin,0.009999999999999998,7.0,0
11778784,8.0,54.0,,F,Midlands,Wales & West,Tin,0.009999999999999998,9.0,0
11890835,5.0,50.0,,M,Midlands,Wales & West,Gold,6000.01,4.0,0
11897015,10.0,64.0,F,F,,,Silver,1000.0,5.0,0
11946717,10.0,,B,,Midlands,Wales & West,Silver,200.0,10.0,0
11951419,,,E,M,North,N East,Gold,6000.0,1.0,0
11991968,7.0,54.0,B,F,,,Gold,6000.0,2.0,0
12031143,,62.0,A,,South East,London,Gold,10000.0,4.0,0
12032034,9.0,63.0,B,F,,,Gold,10652.66,8.0,0
12072265,6.0,68.0,D,F,,,Gold,17000.0,1.0,1
12088692,14.0,40.0,,F,Midlands,East,Silver,3000.0,2.0,0
12115134,12.0,,B,,South East,London,Silver,1000.0,4.0,0
12176028,11.0,39.0,,F,Scottish,N Scot,Tin,0.009999999999999998,5.0,1
12187526,13.0,57.0,B,F,,,Silver,920.0,7.0,0
12309907,14.0,70.0,,F,Midlands,Midlands,Gold,6105.32,7.0,1
12319813,9.0,64.0,B,M,,,Silver,5000.0,1.0,0
12360201,7.0,46.0,D,,North,Yorkshire,Gold,6053.349999999999,,0
12367419,7.0,49.0,C,M,,,Gold,6000.0,2.0,0
12401951,11.0,78.0,,F,Midlands,East,Gold,6000.0,3.0,1
12418021,19.0,43.0,,F,South East,London,Silver,3000.0,7.0,1
12424498,6.0,41.0,D,F,,,Silver,1000.0,1.0,1
12506192,9.0,71.0,,F,North,N West,Platinum,40000.0,9.0,0
12544078,13.0,48.0,,M,Midlands,Wales & West,Silver,420.01,9.0,1
12630071,6.0,59.0,E,M,,,Gold,6000.0,3.0,0
12657077,22.0,43.0,,F,Midlands,Wales & West,Tin,0.009999999999999998,9.0,1
12666866,8.0,35.0,,F,Midlands,East,Silver,420.0,4.0,1
12725579,,62.0,B,,Midlands,Midlands,Gold,6967.9,19.0,0
12741302,12.0,65.0,C,M,,,Gold,6000.0,1.0,0
12823015,10.0,52.0,,F,Midlands,Ulster,Silver,50.0,11.0,0
12831999,21.0,33.0,,F,South East,London,Tin,0.009999999999999998,7.0,1
12864714,6.0,50.0,,F,Midlands,Midlands,Gold,7000.0,1.0,1
12869953,8.0,50.0,,F,Midlands,Wales & West,Tin,0.009999999999999998,9.0,0
12925675,8.0,55.0,F,F,,,Tin,0.009999999999999998,4.0,0
12960578,19.0,36.0,,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
13010484,5.0,66.0,,U,Midlands,Wales & West,Gold,15000.0,4.0,0
13055976,8.0,,B,U,North,Yorkshire,Silver,1000.0,,0
13118579,9.0,56.0,D,F,,,Gold,12000.0,1.0,0
13139045,13.0,33.0,F,F,,,Silver,62.10999999999999,2.0,1
13163450,10.0,53.0,F,F,,,Gold,11500.0,2.0,0
13221213,9.0,,C,,North,N West,Silver,1000.0,10.0,0
13243594,9.0,70.0,C,F,,,Gold,11053.349999999999,6.0,0
13308440,13.0,73.0,,M,Midlands,Ulster,Gold,7500.0,4.0,1
13313800,10.0,55.0,C,F,,,Gold,6000.0,1.0,0
13345354,8.0,50.0,A,F,,,Silver,3000.0,1.0,0
13360183,6.0,75.0,F,M,,,Silver,2000.0,16.0,0
13381954,15.0,36.0,,F,South East,London,Tin,0.009999999999999998,8.0,1
13413694,9.0,62.0,F,M,,,Gold,6053.339999999999,4.0,0
13435507,14.0,58.0,,M,Midlands,Ulster,Silver,5000.0,4.0,0
13495933,8.0,62.0,D,F,,,Silver,1000.0,4.0,0
13593099,,61.0,F,,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
13639676,4.0,75.0,,F,Midlands,Ulster,Silver,2000.0,2.0,0
13652605,6.0,,B,F,South East,London,Platinum,40000.0,,0
13653261,4.0,50.0,B,F,,,Tin,0.009999999999999998,5.0,0
13662929,5.0,57.0,,F,South East,London,Silver,3000.0,8.0,0
13698796,4.0,38.0,,F,Scottish,N Scot,Silver,3000.0,1.0,1
13710923,7.0,50.0,,F,North,N West,Silver,4534.11,1.0,0
13718525,12.0,38.0,F,F,,,Tin,0.009999999999999998,8.0,1
13913573,7.0,61.0,,F,North,Yorkshire,Tin,0.009999999999999998,5.0,0
13914502,7.0,63.0,,F,Midlands,Ulster,Gold,6000.0,1.0,1
13923005,9.0,70.0,,F,Midlands,Wales & West,Tin,0.009999999999999998,8.0,0
13947974,6.0,35.0,,F,Midlands,Midlands,Silver,2000.01,9.0,0
13983717,6.0,78.0,,F,Scottish,N Scot,Silver,4884.25,12.0,0
13984993,6.0,76.0,,F,Midlands,Midlands,Silver,500.0,20.0,0
14017741,,,B,F,North,N East,Gold,6000.0,1.0,0
14063913,10.0,41.0,F,F,,,Tin,0.009999999999999998,8.0,1
14129590,,43.0,E,,South East,London,Silver,100.01,8.0,0
14241250,7.0,46.0,C,F,,,Gold,6000.0,2.0,0
14248328,8.0,55.0,,F,Midlands,Wales & West,Gold,6600.0,8.0,0
14250799,6.0,59.0,,M,Midlands,Wales & West,Silver,3050.0,11.0,0
14274582,8.0,51.0,,F,Midlands,Wales & West,Silver,3000.0,8.0,0
14391120,17.0,67.0,,F,Midlands,East,Gold,8300.0,12.0,0
14420066,7.0,57.0,,F,Midlands,Wales & West,Silver,250.0,10.0,0
14464543,5.0,50.0,,F,North,N West,Gold,6053.349999999999,7.0,0
14485850,,77.0,E,,Midlands,Wales & West,Gold,6000.0,6.0,0
14549719,19.0,53.0,,M,South East,S & S East,Silver,1600.0,5.0,1
14645734,6.0,36.0,,F,North,N East,Silver,1000.0,4.0,0
14720078,,48.0,C,,South East,London,Gold,6052.66,7.0,0
14752441,,51.0,D,,South East,London,Silver,3000.0,7.0,0
14820811,,45.0,F,F,South East,London,Silver,1000.0,,0
14889609,8.0,30.0,,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,0
14903628,8.0,48.0,,M,Midlands,Ulster,Silver,2000.0,4.0,0
14947005,17.0,52.0,C,M,,,Silver,600.0,8.0,0
14950545,3.0,50.0,D,M,,,Silver,1000.0,1.0,0
14958511,11.0,,E,,Midlands,Midlands,Silver,1455.1,11.0,0
15035794,8.0,,F,,South East,S & S East,Platinum,37269.94,8.0,0
15080072,,56.0,C,,Scottish,C Scotland,Gold,11000.0,5.0,0
15234738,7.0,69.0,,F,South East,London,Tin,0.009999999999999998,5.0,0
15334104,8.0,,A,,Scottish,C Scotland,Silver,1500.0,5.0,0
15350517,8.0,58.0,,M,Midlands,Ulster,Gold,6000.0,6.0,0
15398579,8.0,,B,,South East,S & S East,Tin,0.009999999999999998,5.0,0
15421775,8.0,74.0,,M,Midlands,Ulster,Gold,14500.0,4.0,0
15437094,7.0,,C,,South East,London,Silver,100.0,1.0,0
15454371,9.0,54.0,,M,North,Yorkshire,Gold,16000.0,4.0,0
15550222,9.0,68.0,C,F,,,Gold,19000.0,14.0,0
15575748,4.0,58.0,,F,Midlands,Ulster,Gold,6000.0,5.0,0
15686000,7.0,,F,M,South East,London,Silver,800.0,,0
15862151,5.0,65.0,,F,South East,London,Tin,0.009999999999999998,10.0,0
15893081,5.0,75.0,B,F,,,Silver,5000.0,12.0,0
15907694,2.0,,F,,South East,London,Gold,9000.0,8.0,0
16049551,5.0,53.0,,F,South East,S & S East,Silver,50.0,10.0,0
16157532,11.0,,D,,North,Yorkshire,Silver,500.0,11.0,0
16244249,20.0,34.0,,F,South East,S & S East,Silver,1000.0,5.0,1
16429982,11.0,62.0,,F,Midlands,Ulster,Tin,0.009999999999999998,4.0,0
16430980,9.0,,B,,Midlands,Midlands,Gold,6026.669999999999,9.0,1
16527232,,,E,F,Midlands,East,Gold,6000.0,15.0,0
16548604,14.0,,C,,Midlands,Midlands,Silver,445.0,7.0,1
16565657,12.0,49.0,,M,Midlands,Midlands,Silver,50.01,8.0,0
16583108,8.0,52.0,D,M,,,Tin,0.009999999999999998,7.0,0
16601653,12.0,59.0,,M,Midlands,Ulster,Gold,6000.0,3.0,0
16804023,7.0,61.0,,F,Midlands,Ulster,Tin,0.009999999999999998,11.0,1
16812824,,51.0,F,,Midlands,East,Silver,3000.0,4.0,0
16862708,,52.0,A,,South East,London,Silver,100.01,10.0,0
16888863,10.0,51.0,,F,Midlands,Ulster,Tin,0.009999999999999998,5.0,1
16902270,9.0,41.0,C,M,,,Tin,0.009999999999999998,5.0,0
16968662,8.0,52.0,B,F,,,Tin,0.009999999999999998,5.0,0
17017718,11.0,65.0,,F,North,N West,Silver,1000.0,8.0,1
17053781,5.0,65.0,F,F,,,Silver,1000.0,5.0,1
17094453,10.0,61.0,,F,Midlands,Ulster,Gold,7100.0,11.0,0
17114640,5.0,,A,,Midlands,Midlands,Tin,0.009999999999999998,7.0,0
17142741,,48.0,C,,South East,S & S East,Tin,0.009999999999999998,9.0,0
17187001,6.0,64.0,,F,Midlands,Ulster,Silver,300.0,8.0,0
17188970,,64.0,F,,South East,London,Gold,6000.0,3.0,0
17215919,,,F,M,South East,London,Platinum,38493.5,3.0,0
17251427,7.0,25.0,,U,Midlands,East,Tin,0.009999999999999998,5.0,0
17260752,7.0,45.0,,F,Midlands,Ulster,Tin,0.009999999999999998,4.0,0
17268591,8.0,39.0,,F,South East,S & S East,Silver,50.01,8.0,0
17276594,2.0,36.0,,M,South East,London,Silver,4035.56,4.0,1
17389445,8.0,60.0,,F,Midlands,Ulster,Silver,3000.0,8.0,0
17391067,7.0,65.0,,M,North,N West,Silver,2000.0,8.0,0
17457920,,,F,U,South East,London,Gold,6000.0,2.0,0
17467845,8.0,63.0,,M,South East,London,Gold,10884.25,11.0,0
17476526,10.0,42.0,,M,Midlands,Midlands,Silver,200.0,2.0,1
17599482,,,B,M,South West,S West,Silver,250.0,15.0,0
17691621,8.0,69.0,,U,South East,London,Tin,0.009999999999999998,8.0,0
17716047,4.0,64.0,E,M,,,Silver,500.0,1.0,0
17719534,9.0,51.0,,F,Scottish,N Scot,Gold,6000.0,4.0,0
17727693,9.0,69.0,,F,South East,S & S East,Platinum,25500.0,1.0,0
17775175,9.0,43.0,C,F,,,Silver,1000.0,1.0,1
17830362,12.0,23.0,,M,Midlands,Midlands,Silver,300.0,2.0,1
17914043,7.0,37.0,,F,South East,S & S East,Tin,0.009999999999999998,5.0,0
17966264,13.0,56.0,,F,Midlands,East,Silver,1000.0,10.0,1
17990661,7.0,48.0,,F,Midlands,Ulster,Silver,50.0,1.0,0
18037852,12.0,37.0,,F,South East,S & S East,Tin,0.009999999999999998,4.0,1
18069142,7.0,42.0,,F,Midlands,Ulster,Gold,12760.0,5.0,0
18079229,8.0,39.0,,M,Midlands,Ulster,Silver,5000.0,6.0,1
18096409,11.0,63.0,C,U,,,Gold,6000.0,2.0,1
18121837,12.0,47.0,,F,Midlands,Ulster,Silver,2400.0,1.0,1
18165346,11.0,75.0,,F,Midlands,Ulster,Gold,6000.0,2.0,1
18192483,10.0,51.0,,F,Midlands,Ulster,Tin,0.009999999999999998,5.0,0
18196136,8.0,65.0,,F,Midlands,Ulster,Gold,12000.0,1.0,0
18303935,5.0,75.0,F,M,,,Silver,1000.0,5.0,0
18304842,8.0,79.0,E,F,,,Silver,3000.0,1.0,0
18388329,3.0,65.0,C,F,,,Silver,5000.0,1.0,1
18388744,9.0,61.0,C,F,,,Gold,10500.0,8.0,0
18430937,5.0,57.0,,F,Midlands,Ulster,Tin,0.009999999999999998,5.0,0
18489664,8.0,53.0,,U,Midlands,Wales & West,Tin,0.009999999999999998,8.0,1
18508588,9.0,57.0,,M,Midlands,Ulster,Gold,6000.0,6.0,0
18551831,9.0,34.0,,F,South West,S West,Tin,0.009999999999999998,5.0,1
18592279,11.0,58.0,B,,South East,London,Gold,6000.0,,0
18617662,6.0,53.0,E,F,,,Silver,300.0,9.0,0
18654991,,,E,F,North,Yorkshire,Tin,0.009999999999999998,7.0,0
18695949,8.0,73.0,,M,Midlands,Ulster,Silver,1000.0,12.0,0
18751008,10.0,65.0,,F,Midlands,Ulster,Gold,6000.0,2.0,0
18787916,,,F,U,Midlands,East,Platinum,20574.98,3.0,0
18830722,9.0,49.0,U,M,,,Silver,1000.0,7.0,0
18889107,16.0,54.0,D,M,,,Tin,0.009999999999999998,5.0,0
